location_code,project_code
TA716,buffer
TA717,buffer
TA718,buffer
TA719,buffer
TA720,buffer
TA721,buffer
TA721A,buffer
TA721B,buffer
TA721C,buffer
TA722,buffer
TA723,buffer
TA724,buffer
TA724A,buffer
TA724B,buffer
TA726,buffer
TA727,buffer
TA728,buffer
TA729,buffer
TA730,buffer
TA731,buffer
TA732,buffer
TA733,buffer
TA734,buffer
TA735,other
TA736,other
TA737,other
TA738,other
TA739,other
TA740,other
TA741,other
TA742,other
TA743,other
TA744,other
TA745,other
TA746,other
TA747,other
TA748,other
TA749,other
TA750,other
TA751,other
TA752,other
TA753,other
TA754,other
TA755,other
TA756,other
TA757,other
TA758,other
TA759,other
TA760,other
TA761,other
TA762,other
TA763,other
TA764,other
TA765,other
TA766,other
TA767,other
TA768,other
TA769,other
TA770,other
TA771,other
TA772,other
TA773,other
TA774,other
TA775,other
TA776,other
TA777,other
TA778,other
TA779,other
TA780,other
TA781,other
TA782,other
TA783,other
TA784,other
TA785,other
TA786,other
TA787,other
TA788,other
TA789,other
TA790,other
TA791,other
TA793,other
TA794,other
TA795,other
TA796,other
TA797,other
TA798,other
TA799,other
TA800,other
TA801,other
TA802,other
TA803,other
TA804,other
TA805,other
TA806,other
TA807,other
TA808,other
TA809,other
TA810,other
TA811,other
TA812,other
TA813,other
TA814,other
TA815,other
TA816,other
TA817,other
TA818,other
TA819,other
TA820,other
TA821,other
TA822,other
TA823,other
TA824,other
TA825,other
TA826,other
TA827,other
TA828,other
TA829,other
TA830,other
TA831,other
TA832,other
TA833,other
TA834,other
TA835,other
TA836,other
TA837,other
TA838,other
TA839,other
TA840,other
TA841,other
TA842,other
TA843,other
TA844,other
TA845,other
TA846,other
TA847,other
TA848,other
TA849,other
TA850,other
TA851,other
TA852,other
TA853,other
TA854,other
TA855,other
TA856,other
TA857,other
TA858,other
TA859,other
TA860,other
TA861,other
TA862,other
TA863,other
TA864,other
TA865,other
TA866,other
TA867,other
TA868,other
TA869,other
TA870,other
TA871,other
TA872,other
TA873,other
TA874,other
TA875,other
TA876,other
TA877,other
TA878,other
TA879,other
TA880,other
TA881,other
TA882,other
TA883,other
TA884,other
TA885,other
TA886,other
TA887,other
TA888,other
TA889,other
TA890,other
TA891,other
TA892,other
TA893,other
TA894,other
TA895,other
TA896,other
TA897,other
TA898,other
TA899,other
TA900,other
TA901,other
TA902,other
TA903,other
TA904,other
TA905,other
TA906,other
TA907,other
TA908,other
TA909,other
TA910,other
TA911,other
TA912,other
TA913,other
TA914,other
TA915,other
TA916,other
TA917,other
TA918,other
TA919,other
TA920,other
TA921,other
TA922,other
TA923,other
TA924,other
TA925,other
TA926,other
TA927,other
TA928,other
TA929,other
TA930,other
TA931,other
TA932,other
TA933,other
TA934,other
TA935,other
TA936,other
TA937,other
TA938,other
TA939,other
TA940,other
TA941,other
TA942,other
TA943,other
TA944,other
TA945,other
TA946,other
TA947,other
TA948,other
TA949,other
TA950,other
TA951,other
TA952,other
TA953,other
TA954,other
TA955,other
TA956,other
TA957,other
TA958,other
TA959,other
TA960,other
TA961,other
TA962,other
TA963,other
TA964,other
TAA0,other
TAA001,buffer
TAA002,buffer
TAA002-003,buffer
TAA003,buffer
TAA004,buffer
TAA005,buffer
TAA006,buffer
TAA007,buffer
TAA008,buffer
TAA008-018A,buffer
TAA009,buffer
TAA009A,buffer
TAA009B,buffer
TAA010,buffer
TAA011,buffer
TAA012,buffer
TAA013,buffer
TAA013-014,buffer
TAA013B-015,buffer
TAA014,buffer
TAA015,buffer
TAA016,buffer
TAA017,buffer
TAA018,buffer
TAA018A,buffer
TAA018B,buffer
TAA019,buffer
TAA020,buffer
TAA020A,buffer
TAA020B,buffer
TAA021,buffer
TAA022,buffer
TAA023,buffer
TAA024,buffer
TAA025,buffer
TAA025A,buffer
TAA025B,buffer
TAA026,buffer
TAA027,buffer
TAA027A,buffer
TAA027B,buffer
TAA027C,buffer
TAA028,buffer
TAA029,buffer
TAA029A,buffer
TAA029B,buffer
TAA029C,buffer
TAA029D,buffer
TAA029E,buffer
TAA029F,buffer
TAA030,buffer
TAA031,buffer
TAA032,buffer
TAA033,buffer
TAA034,buffer
TAA035,buffer
TAA036,buffer
TAA037,buffer
TAA038,buffer
TAA039,buffer
TAA040,buffer
TAA040A,buffer
TAA040B,buffer
TAA041,buffer
TAA042,buffer
TAA043,buffer
TAA044,other
TAA044A,other
TAA044B,other
TAA044C,other
TAA045,other
TAA046,other
TAA047,other
TAA048,other
TAA049,other
TAA049A,other
TAA049B,other
TAA050,other
TAA051,other
TAA052,other
TAA053,other
TAA053A,other
TAA053B,other
TAA054,other
TAA055,other
TAA056,other
TAA057,other
TAA058,other
TAA059,other
TAA060,other
TAA061,other
TAA062,other
TAA062-063,other
TAA063,other
TAA064,other
TAA065,other
TAA065A,other
TAA065B,other
TAA066,other
TAA067,other
TAA068,other
TAA069,other
TAA070,other
TAA071,other
TAA072,other
TAA073,other
TAA074,other
TAA075,other
TAA076,other
TAA077,other
TAA078,other
TAA079,other
TAA079A,other
TAA079B,other
TAA080,other
TAA080A,other
TAA080B,other
TAA081,other
TAA082,other
TAA083,other
TAA083A,other
TAA083B,other
TAA084,other
TAA085,other
TAA086,other
TAA087,other
TAA088,other
TAA089A,other
TAA089B,other
TAA090,other
TAA090-091,other
TAA091,other
TAAHuerta,other
TAB001,other
TAB002-003,other
TAB004,other
TAB005,other
TAB006,other
TAB007,other
TAB008,other
TAB009,other
TAB010,other
TAB011,other
TAB012,other
TAB013,other
TAB014,other
TAB015,other
TAB016,other
TAB017,other
TAB018,other
TAB019,other
TAB020,other
TAB021,other
TAB022,other
TAB023,other
TAB024,other
TAB025,other
TAB026,other
TAB027,other
TAB028,other
TAB029,other
TAB030,other
TAB031,other
TAB032,other
TAB033,other
TAB034,other
TAB035,other
TAB036,other
TAB037,other
TAB038,other
TAB039,other
TAB040,other
TAB041,other
TAB042,other
TAB043,other
TAB044,other
TAB045,other
TAB046,other
TAB047,other
TAB048,other
TAB049,other
TAB050,other
TAB051,other
TAB052,other
TAB053,other
TAB054,other
TAB055,other
TAB056,other
TAB057,other
TAB058,other
TAB059,other
TAB060,other
TAB061,other
TAB062,other
TAB063,other
TAB064,other
TAB065,other
TAB066,other
TAB067,other
TAB068,other
TAB069,other
TAB070,other
TAB071,other
TAB072,other
TAB073,other
TAB074,other
TAB075,other
TAB076,other
TAB077,other
TAB078,other
TAB079,other
TAB080,other
TAB081,other
TAB082,other
TAB083,other
TAB084,other
TAB085,other
TAB086,other
TAB087,other
TAB088,other
TAB089,other
TAB090,other
TAB091,other
TAB092,other
TAB093,other
TAB094,other
TAB095,other
TAB096,other
TAB097,other
TAB098,other
TAB099,other
TAB100,other
TAB101,other
TAB102,other
TAB103,other
TAB104,other
TAB105,other
TAB105-122,other
TAB106,other
TAB107,other
TAB108,other
TAB109,other
TAB110,other
TAB111,other
TAB112,other
TAB113,other
TAB114,other
TAB115,other
TAB116,other
TAB117,other
TAB118,other
TAB119,other
TAB120,other
TAB121,other
TAB122,other
TAB123,other
TAB124,other
TAB125,other
TAB126,other
TAB126-127,other
TAB127,other
TAB128,other
TAB129,other
TAB130,other
TAB131,other
TAB132,other
TAB133,other
TAB134,other
TAB135,other
TAB136,other
TAB137,other
TAB138,other
TAB139,other
TAB140,other
TAB141,other
TAB142,other
TAB143,other
TAB144,other
TAB145,other
TAB146,other
TAB147,other
TAB148,other
TAB149,other
TAB150,other
TAB151,other
TAB152,other
TAB153,other
TAB154,other
TAB155,other
TAB156,other
TAB157,other
TAB158,other
TAB159,other
TAB160,other
TAB161,other
TAB162,other
TAB163,other
TAB164,other
TAB165,other
TAB166,other
TAB167,other
TAB168,other
TAB169,other
TAB170,other
TAB171,other
TAB172,other
TAB173,other
TAB174,other
TAB175,other
TAB176,other
TAB177,other
TAB178,other
TAB179,other
TAB179A,other
TAB179B,other
TAB180,other
TAB181,other
TAB182,other
TAB183,other
TAB184,other
TAB185,other
TAB186,other
TAB187,other
TAB188,other
TAB189,other
TAB190,other
TAB191,other
TAB192,other
TAB193,other
TAB194,other
TAB195,other
TAB195A,other
TAB195B,other
TAB196,other
TAB197,other
TAB198,other
TAB199,other
TAB200,other
TAB201,other
TAB202,other
TAB203,other
TAB204,other
TAB205,other
TAB206,other
TAB207,other
TAB208,other
TAB209,other
TAB210,other
TAB211,other
TAB212,other
TAB213,other
TAB214,other
TAB215,other
TAB216,other
TAB217,other
TAB218,other
TAB219,other
TAB220,other
TAB221,other
TAB222,other
TAB223,other
TAB224,other
TAB225,other
TAB226,other
TAB227,other
TAB228,other
TAB229,other
TAB230,other
TAB230A,other
TAB230B,other
TAB231,other
TAB232,other
TAB233,other
TAB234,other
TAB235,other
TAB236,other
TAB237,other
TAB238,other
TAB238A,other
TAB238B,other
TAB239,other
TAB240,other
TAB241,other
TAB242,other
TAB243,other
TAB244,other
TAB245,other
TAB246,other
TAB247,other
TAB248,other
TAB249,other
TAB250,other
TAB251,other
TAB252,other
TAB253,other
TAB254,other
TAB255,other
TAB256,other
TAB257,other
TAB258,other
TAB259,other
TAB260,other
TAB261,other
TAB262,other
TAB263,other
TAB264,other
TAB264A,other
TAB264B,other
TAB265,other
TAB266,other
TAB267,other
TAB268,other
TAB269,other
TAB270,other
TAB271,other
TAB272,other
TAB273,other
TAB274,other
TAB275,other
TAB276,other
TAB277,other
TAB278,other
TAB279,other
TAB280,other
TAB281,other
TAB282,other
TAB283,other
TAB284,other
TAB285,other
TAB286,other
TAB287,other
TAB288,other
TAB289,other
TAB290,other
TAB291,other
TAB292,other
TAB293,other
TAB294,other
TAB295,other
TAB296,other
TAB297,other
TAB298,other
TAB299,other
TAB300,other
TAB301,other
TAB302,other
TAB303,other
TAB304,other
TAB305,other
TAB306,other
TAB307,other
TAB308,other
TAB309,other
TAB310,other
TAB311,other
TAB312,other
TAB313,other
TAB314,other
TAB315,other
TAB316,other
TAB317,other
TAB318,other
TAB319,other
TAB320,other
TAB321,other
TAB322,other
TAB323,other
TAB324,other
TAB325,other
TAB326,other
TAB327,other
TAB328,other
TAB329,other
TAB330,other
TAB331,other
TAB332,other
TAB333,other
TAB334,other
TAB334B,other
TAB335,other
TAB335B,other
TAB336,other
TAB337,other
TAB338,other
TAB339,other
TAB340,other
TAB341,other
TAB342,other
TAB343,other
TAB344,other
TAB345,other
TAB346,other
TAB347,other
TAB348,other
TAB349,other
TAB350,other
TAB351,other
TAB352,other
TAB353,other
TAB354,other
TAB355,other
TAB356,other
TAB356-357,other
TAB357,other
TAB358,other
TAB359,other
TAB360,other
TAB361,other
TAB362,other
TAB363,other
TAB364,other
TAB365,other
TAB366,other
TAB367,other
TAB368,other
TAB368B,other
TAB369,other
TAB369A,other
TAB369B,other
TAB370,other
TAB371,other
TAB372,other
TAB373,other
TAB374,other
TAB375,other
TAB376,other
TAB376A,other
TAB376B,other
TAB377,other
TAB378,other
TAB379,other
TAB380,other
TAB381,other
TAB382,other
TAB383,other
TAB384,other
TAB385,other
TAB386,other
TAB387,other
TAB388,other
TAB389,other
TAB390,other
TAB391,other
TAB392,other
TAB393,other
TAB394,other
TAB395,other
TAB396,other
TAB397,other
TAB398,other
TAB399,other
TAB400,other
TAB401,other
TAB402,other
TAB403,other
TAB404,other
TAB405,other
TAB405-406,other
TAB406,other
TAB407,other
TAB407-408,other
TAB408,other
TAB409-411,other
TAB410,other
TAB412,other
TAB413,other
TAB414,other
TAB415,other
TAB416,other
TAB417,other
TAB418,other
TAB419,other
TAB420,other
TAB421,other
TAB422,other
TAB423,other
TAB424,other
TAB425,other
TAB426,other
TAB427,other
TAB428,other
TAB429,other
TAB430,other
TAB431,other
TAB431-432,other
TAB432,other
TAB433,other
TAB434,other
TAB435,other
TAB436,other
TAB437,other
TAB438,other
TAB439,other
TAB440,other
TAB441,other
TAB442,other
TAB443,other
TAB444,other
TAB445,other
TAB446,other
TAB447,other
TAB448,other
TAB449,other
TAB450,other
TAB451,other
TAB452,other
TAB453,other
TAB454,other
TAB455,other
TAB456,other
TAB457,other
TAB458,other
TAB458-459,other
TAB459,other
TAB460,other
TAB461,other
TAB462,other
TAB463,other
TAB464,other
TAB464A,other
TAB464B,other
TAB465,other
TAB466,other
TAB467,other
TAB468,other
TAB468-469,other
TAB469,other
TAB469B,other
TAB469C,other
TAB470,other
TAB470A,other
TAB470B,other
TAB471,other
TAB472,other
TAB473,other
TAB474,other
TAB475,other
TAB476,other
TAB477,other
TAB478,other
TAB479,other
TAB480,other
TAB481,other
TAB482,other
TAB483,other
TAB484,other
TAB485,other
TAB486,other
TAB487,other
TAB488,other
TAB489,other
TAB490,other
TAB491,other
TAB492,other
TAB493,other
TAB494,other
TAB495,other
TAB496,other
TAB497,other
TAB498,other
TAB499,other
TAB500,other
TAB501,other
TAB502,other
TAB503,other
TAB504,other
TAB505,other
TAB506,other
TAB507,other
TAB508,other
TAB509,other
TAB510,other
TAB511,other
TAB512,other
TAB513,other
TAB514,other
TAB514-515,other
TAB515,other
TAB516,other
TAB517,other
TAB518,other
TAB519,other
TAB520,other
TAB521,other
TAB522,other
TAB523,other
TAB524,other
TAB525,other
TAB526,other
TAB527,other
TAB528,other
TAB529,other
TAB530,other
TAB531,other
TAB532,other
TAB533,other
TAB534,other
TAB535,other
TAB536,other
TAB537,other
TAB538,other
TAB539,other
TAB540,other
TAB541,other
TAB542,other
TAB543,other
TAB544,other
TAB545,other
TAB546,other
TAB547,other
TAB548,other
TAB549,other
TAB550,other
TAB551,other
TAB552,other
TAB553,other
TAB554,other
TAB555,other
TAB556,other
TAB557,other
TAB558,other
TAB559,other
TAB560,other
TAB561,other
TAB562,other
TAB563,other
TAB564,other
TAB565,other
TAB566,other
TAB567,other
TAB568,other
TAB569,other
TAB570,other
TAB571,other
TAB572,other
TAB573,other
TAB574,other
TAB575,other
TAB576,other
TAB577,other
TAB578,other
TAB579,other
TAB580,other
TAB581,other
TAB582,other
TAB583,other
TAB583B,other
TAB583C,other
TAB583D,other
TAB584,other
TAB585,other
TAB586,other
TAB587,other
TAB588,other
TAB589,other
TAB589-595,other
TAB590-591,other
TAB590-594,other
TAB591,other
TAB592-593,other
TAB595,other
TAB596,other
TAB597,other
TAB598,other
TAB599,other
TAB600,other
TAB601,other
TAB602,other
TAB603,other
TAB604,other
TAB605,other
TAB606,other
TAB607,other
TAB608,other
TAB609,other
TAB610,other
TAB611,other
TAB612,other
TAB613,other
TAB613B,other
TAB614,other
TAB615,other
TAB616,other
TAB617,other
TAB618,other
TAB619,other
TAB620,other
TAB621,other
TAB622,other
TAB623,other
TAB624,other
TAB625,other
TAB626,other
TAB627,other
TAB628,other
TAB629,other
TAB630,other
TAB631,other
TAB632,other
TAB633,other
TAB634,other
TAB635,other
TAB635-636,other
TAB636,other
TAB637,other
TAB638,other
TAB639,other
TAB640,other
TAB641,other
TAB642,other
TAB643,other
TAB643A,other
TAB643B,other
TAB644,other
TAB645,other
TAB646,other
TAB647,other
TAB648,other
TAB649,other
TAB650,other
TAB651,other
TAB652,other
TAB653,other
TAB654,other
TAB655,other
TAB656,other
TAB657,other
TAB658,other
TAB659,other
TAB660,other
TAB661,other
TAB662,other
TAB663,other
TAB663-664,other
TAB664,other
TAB665,other
TAB666,other
TAB667,other
TAB668,other
TAB669,other
TAB670,other
TAB671,other
TAB672,other
TAB673,other
TAB674,other
TAB675,other
TAB676,other
TAB677,other
TAB678,other
TAB679,other
TAB680,other
TAB681,other
TAB682,other
TAB682A,other
TAB682B,other
TAB683,other
TAB684,other
TAB685,other
TAB686,other
TAB687,other
TAB687-688,other
TAB688,other
TAB689,other
TAB690,other
TAB691,other
TAB692,other
TAB692A,other
TAB692B,other
TAB693,other
TAB694,other
TAB695,other
TAB696,other
TAB697,other
TAB698,other
TAB699,other
TAB700,other
TAB701,other
TAB702,other
TAB702A,other
TAB702B,other
TAB703,other
TAB704,other
TAB705,other
TAB706,other
TAB707,other
TAB708,other
TAB709,other
TAB710,other
TAB711,other
TAB712,other
TAB713,other
TAB713-714,other
TAB714,other
TAB715,other
TAB716,other
TAB717,other
TAB718,other
TAB719,other
TAB720,other
TAB721,other
TAB722,other
TAB723,other
TAB724,other
TAB725,other
TAB726,other
TAB727,other
TAB728,other
TAB729,other
TAB730,other
TAB731,other
TAB732,other
TAB733,other
TAB734,other
TAB735,other
TAB736,other
TAB737,other
TAB738,other
TAB739,other
TAB740,other
TAB741,other
